"22127",4.50,5.50,4.83,5.66,4.33,5.83,4.33,5.33,3.66,4.50,3.16,4.50,3.83,5.00,4.16,5.50,4.50,5.33,3.83,4.50,3.33,4.50,4.33,5.50,3.66,4.83,3.33,4.33,3.00,3.50,2.50,2.66,2.50,2.66,2.16,2.33,3.16,3.66,2.66,3.33,2.16,2.50,1.66,1.66,1.66,1.33,1.83,1.33,1.66,1.00,1.50,1.33,1.83,1.83,1.00,0.16,1.66,1.66,2.00,2.50,1.50,1.00,1.00,1.00,1.00,0.33,1.00,0.33,2.00,1.66,1.00,0.66,1.83,1.66,1.16,0.66,1.50,1.33,1.00,0.66,3.66,4.33,1.33,1.83,2.33,2.00,1.00,1.00,1.16,0.66,1.16,0.66,1.00,1.00,1.66,1.33,2.00,2.00,1.50,0.83,3.16,3.33,4.16,4.16
"22128",4.00,4.60,4.40,5.00,4.00,4.80,4.20,5.00,3.80,4.40,3.40,4.20,2.80,3.40,3.80,4.60,3.60,4.20,3.40,4.00,2.00,3.20,3.80,4.60,3.80,4.40,2.40,2.60,2.00,1.60,1.20,1.00,1.60,1.00,1.60,1.20,3.60,4.20,2.00,1.20,1.80,1.40,1.60,0.80,1.40,0.80,1.60,0.80,1.40,1.00,1.00,0.20,1.00,0.20,1.00,0.00,1.00,0.00,1.80,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.80,1.20,1.00,0.00,1.40,0.60,1.00,0.00,1.00,0.20,1.00,0.00,3.20,2.60,1.60,1.40,1.80,1.00,1.00,0.80,1.40,0.80,1.60,1.40,1.20,0.40,1.00,1.00,2.00,1.40,1.20,0.20,3.00,3.00,3.00,3.00
"22132A",3.80,4.40,3.80,4.20,3.40,4.20,3.60,4.20,2.60,3.40,2.60,2.80,3.60,3.80,3.60,4.00,3.60,4.00,3.00,3.40,2.40,3.20,3.60,4.40,3.40,3.80,2.60,2.00,2.40,2.60,2.20,3.00,1.40,1.40,2.20,1.60,3.00,3.00,2.00,1.40,2.00,2.00,1.80,2.00,2.40,2.00,2.00,1.80,1.80,2.20,1.80,1.80,1.00,0.40,1.00,0.20,1.00,0.60,2.00,1.80,1.00,0.20,1.40,1.40,1.60,1.20,1.40,0.60,2.20,2.00,1.20,0.80,2.20,2.60,1.40,0.60,1.80,1.40,1.60,0.80,3.00,3.40,1.60,1.80,2.00,1.40,1.20,0.80,1.20,1.40,2.20,1.80,1.40,0.60,2.20,1.60,2.00,1.80,1.80,1.40,2.40,2.00,3.20,2.60
"22132B",3.40,3.60,3.40,3.60,4.20,4.20,3.40,3.80,2.80,3.20,2.40,3.00,3.60,3.40,4.00,4.40,3.80,4.20,3.00,3.20,2.60,3.40,1.80,1.80,2.00,2.20,2.40,2.20,3.00,2.80,2.20,2.40,1.80,1.40,1.80,1.60,2.00,2.60,2.40,1.80,1.40,1.20,1.00,0.40,1.20,1.00,1.20,1.00,1.40,0.80,1.60,0.80,1.40,0.60,1.00,0.00,1.40,0.60,1.60,1.20,1.00,0.00,1.00,0.40,1.20,0.60,1.20,0.40,2.20,1.80,1.20,0.40,1.80,1.60,1.20,0.20,1.40,0.80,1.40,0.40,2.40,2.20,2.00,1.80,2.20,1.40,1.40,1.20,1.20,0.80,1.80,1.40,1.20,0.40,1.60,0.80,1.80,1.60,1.20,1.00,1.80,1.60,3.40,2.80
"22132C",3.80,3.80,3.60,4.20,3.80,3.80,4.20,4.40,3.40,3.80,2.80,3.00,4.00,4.20,4.00,4.60,3.80,3.80,3.40,3.60,3.20,3.00,2.60,2.80,3.20,3.20,2.80,2.20,2.40,1.60,2.80,2.40,2.00,1.20,2.00,1.60,2.80,3.20,2.00,2.20,1.20,1.00,1.20,0.80,1.20,0.60,1.40,0.80,1.20,0.80,1.20,0.60,1.40,1.00,1.40,0.80,1.40,1.00,1.40,0.80,1.00,0.00,1.20,0.60,1.20,0.40,1.00,0.20,1.40,0.80,1.00,0.40,1.40,1.20,1.00,0.20,1.00,0.60,1.00,0.20,2.60,2.60,1.40,1.20,2.00,1.80,1.00,0.00,1.20,0.80,1.80,1.20,1.20,0.40,1.20,0.60,1.80,1.20,1.80,1.80,2.00,2.00,3.20,3.00
"22135",3.91,4.83,4.37,4.91,3.91,5.08,3.91,4.83,3.87,4.70,3.41,4.25,3.95,4.25,4.45,5.33,4.12,4.70,4.04,4.50,3.20,3.79,4.50,5.12,4.33,5.12,3.00,3.87,3.08,3.83,2.83,2.87,2.87,3.54,2.66,2.45,4.16,4.87,2.79,3.12,2.66,2.79,3.16,3.00,2.79,2.75,3.00,2.87,2.70,2.50,1.87,1.62,1.95,2.04,1.79,1.37,1.91,1.87,2.58,2.62,1.70,1.20,1.70,1.66,1.41,1.16,1.20,0.62,2.33,2.00,1.33,0.66,2.12,2.16,1.08,0.66,1.37,0.95,1.50,0.95,4.20,4.45,2.45,2.37,3.04,3.41,1.37,1.12,1.54,1.20,2.33,2.08,1.33,1.08,2.41,2.54,2.41,2.45,2.29,1.95,2.66,2.66,3.08,3.16
"22138",3.10,4.10,3.20,4.50,3.50,4.40,3.50,4.60,2.40,3.70,2.20,3.90,3.10,4.10,3.00,4.40,3.10,4.10,2.80,4.20,2.00,2.10,2.50,3.00,2.90,3.60,1.80,3.30,2.70,3.70,1.70,2.40,2.60,2.80,1.80,1.90,3.30,4.00,1.90,2.90,1.70,2.10,2.10,1.90,2.10,2.80,2.30,2.80,2.20,3.00,1.70,2.30,1.50,1.70,1.40,1.10,1.70,1.60,2.60,2.30,1.30,1.00,1.80,1.70,1.50,1.10,1.40,1.10,1.70,1.60,1.40,0.80,1.70,1.80,1.30,1.00,1.30,1.40,1.70,1.80,3.30,3.50,1.90,2.40,1.80,1.90,1.60,1.50,1.20,0.80,1.70,1.50,1.40,1.40,1.80,2.00,1.80,1.60,1.70,1.00,1.70,1.50,3.10,3.00
"22197",3.40,4.00,3.80,4.20,4.00,4.40,3.80,3.80,3.40,3.80,3.60,3.60,3.60,4.00,3.80,3.60,3.40,3.40,3.60,4.00,2.40,2.80,3.40,3.40,3.60,3.40,1.80,2.20,2.40,3.00,2.80,2.60,2.00,1.60,2.60,1.80,4.00,4.00,2.60,2.40,2.80,2.60,2.80,2.60,3.00,2.40,2.00,2.40,3.20,3.20,2.40,2.40,2.20,2.20,1.40,1.20,2.40,2.00,1.60,1.60,1.00,0.40,1.20,1.20,1.80,1.00,1.60,1.20,1.60,1.60,1.40,1.00,1.80,1.40,1.20,0.80,1.00,0.60,1.00,0.60,3.00,3.00,1.80,1.40,1.20,1.20,1.00,0.20,1.00,0.20,2.00,1.20,1.20,0.20,1.80,1.20,2.40,2.00,1.20,0.60,1.80,1.60,3.80,3.40
"22302",4.33,5.33,4.33,5.16,4.33,4.83,4.66,5.50,4.50,5.16,3.83,5.00,3.00,4.00,4.66,5.83,3.66,4.16,4.33,5.33,3.16,4.00,4.00,4.66,4.33,5.33,3.00,3.66,3.33,4.66,3.00,3.33,2.33,2.66,3.50,3.83,5.00,5.66,2.83,2.83,2.66,2.83,2.66,2.50,1.66,1.83,2.00,1.50,1.83,1.16,1.83,1.33,1.66,1.50,1.33,0.50,1.33,1.16,2.83,2.83,1.50,1.00,1.16,1.16,1.16,1.00,1.50,1.00,2.33,2.00,1.33,1.16,2.33,2.00,1.00,0.66,1.50,1.16,2.00,1.66,4.16,4.66,3.00,3.66,3.16,3.50,1.83,1.83,2.00,1.33,2.16,2.16,1.83,1.66,1.16,1.16,2.16,2.16,1.00,0.66,3.00,2.66,3.66,3.33
"22305",3.40,4.60,3.60,5.20,3.20,4.60,3.20,4.40,3.00,4.60,3.40,5.20,3.20,3.80,3.80,4.80,3.00,4.20,3.40,4.80,2.00,2.60,3.00,4.00,2.60,4.00,1.80,3.20,2.40,3.80,1.80,2.60,2.40,3.20,2.40,2.60,3.80,5.00,1.60,2.40,1.80,2.00,2.00,2.00,2.00,2.40,2.20,2.60,1.60,1.80,1.40,2.20,1.20,0.80,1.80,1.40,1.20,1.20,2.40,2.20,1.40,1.00,1.20,0.80,1.20,0.60,1.20,0.80,1.40,1.40,1.20,0.60,1.20,1.60,1.20,1.20,1.20,1.40,1.60,1.80,3.00,3.60,2.60,3.60,1.60,1.20,1.40,1.40,1.20,1.00,1.80,1.80,1.80,1.80,1.60,1.20,2.00,1.40,1.80,0.60,1.80,1.60,3.00,3.00
"22308",3.20,4.00,2.60,4.40,3.00,4.00,3.00,3.60,2.80,4.20,3.00,4.60,2.60,3.60,2.40,3.60,2.60,3.40,2.80,4.20,1.80,2.80,2.00,3.00,2.20,3.00,1.60,2.40,2.40,2.80,1.40,1.80,2.00,2.20,2.40,2.80,3.40,4.20,1.40,2.00,1.40,1.40,1.80,1.80,1.60,1.40,1.40,1.20,1.40,1.20,1.40,1.60,1.40,1.00,1.20,0.40,1.40,0.80,1.80,1.80,1.00,0.60,1.80,1.40,1.40,0.80,1.20,0.60,1.40,1.60,1.20,1.40,1.20,1.40,1.20,1.60,1.20,1.00,1.40,1.00,2.80,2.80,2.80,3.00,2.40,2.60,1.40,1.40,1.00,0.60,1.40,1.60,1.60,1.40,1.20,0.60,1.60,1.40,1.60,0.60,1.80,1.20,3.00,2.60
"22311A",2.60,3.00,3.80,4.00,2.40,2.80,3.00,3.80,2.60,2.60,2.40,3.00,2.40,1.80,3.00,3.40,2.80,2.60,3.00,3.60,3.20,2.60,3.80,3.80,3.60,3.80,2.60,2.20,3.00,3.40,3.40,4.00,2.80,2.60,3.40,4.00,3.20,3.40,2.40,2.80,2.20,2.60,2.60,2.80,2.60,1.80,2.20,2.20,2.00,1.80,2.20,1.40,1.60,1.00,1.40,0.60,1.40,0.80,3.20,2.40,1.80,1.00,1.40,0.80,1.20,0.60,1.20,0.80,2.00,1.60,2.40,1.80,1.80,1.60,1.20,0.60,2.40,1.80,1.60,1.00,4.20,4.60,4.20,4.60,3.00,3.40,2.00,2.40,1.60,1.20,2.60,2.80,1.80,2.20,1.20,0.80,1.40,1.00,1.20,0.60,1.40,1.80,1.60,1.40
"22311B",3.60,4.20,4.00,4.60,4.00,4.80,4.40,4.60,3.40,3.80,3.00,3.20,2.60,2.80,3.60,4.60,3.00,3.60,3.40,3.40,2.80,3.00,4.20,4.80,4.00,4.80,2.60,2.80,3.00,3.60,2.80,3.60,2.60,2.00,3.00,4.60,3.20,3.80,3.00,3.20,2.80,3.00,2.60,2.40,2.40,1.80,1.80,1.60,3.00,2.40,2.40,1.80,1.60,1.20,1.40,0.80,1.60,1.20,2.80,2.00,2.00,1.40,1.80,1.80,1.60,1.20,1.60,1.40,2.40,1.80,2.20,2.20,1.80,1.80,1.40,0.80,2.60,2.00,2.00,1.80,4.20,4.40,4.00,4.60,2.40,2.40,1.60,2.00,1.60,1.40,2.20,2.00,2.20,2.00,1.60,1.20,2.00,2.40,1.40,1.00,2.40,3.00,3.40,3.40
"22502",3.80,4.20,3.80,4.20,3.60,4.20,3.80,4.20,3.20,3.20,3.00,3.00,4.20,4.00,3.60,3.40,3.20,3.40,3.20,3.40,3.00,3.40,4.00,4.20,4.20,4.00,2.00,2.40,2.80,2.80,2.80,2.60,2.60,2.00,2.80,2.40,3.40,3.60,2.40,2.40,2.60,2.80,2.00,1.80,2.20,2.00,2.00,1.60,2.60,2.60,1.80,1.80,1.80,1.40,2.00,1.40,2.00,1.20,1.80,2.20,1.40,1.20,1.20,1.20,1.20,0.60,1.20,0.60,1.40,1.20,1.20,1.00,1.80,2.00,1.00,0.40,1.20,0.60,1.60,1.00,3.00,3.20,2.40,2.60,2.80,2.20,2.00,1.80,1.40,0.80,2.60,2.80,1.60,2.00,2.00,1.60,2.60,2.00,1.60,1.40,2.00,1.80,3.20,3.20
"22505A",3.60,3.40,4.20,4.00,3.20,3.40,3.60,3.20,2.20,2.00,2.00,1.20,3.60,2.80,3.60,3.20,3.20,2.40,3.00,3.00,2.00,1.60,3.40,3.20,3.40,2.80,2.00,1.80,1.80,1.60,2.60,1.80,2.20,1.80,1.40,0.80,4.20,3.20,2.80,2.00,2.60,2.40,3.40,3.00,3.20,2.20,3.20,2.60,3.40,2.80,1.80,1.00,1.80,1.00,1.00,0.00,1.60,1.00,2.20,1.40,1.40,0.60,1.60,1.00,1.80,1.00,2.00,1.20,1.40,1.20,1.40,0.40,1.80,1.60,1.20,0.60,1.20,0.40,1.20,0.40,3.20,3.00,1.20,0.60,2.40,1.40,1.00,0.00,1.00,0.20,2.00,1.00,1.20,0.20,1.20,0.60,2.40,1.20,2.40,1.20,1.60,1.00,2.80,3.00
"22505B",3.00,3.20,3.60,4.40,3.40,3.80,3.20,3.60,3.00,3.20,2.20,2.60,3.60,3.00,3.60,4.20,3.40,3.20,3.60,4.60,1.60,1.20,4.00,4.60,3.20,3.00,1.40,0.80,2.00,1.80,2.40,2.20,1.80,1.40,1.60,0.60,2.80,3.00,1.60,1.60,1.80,1.80,2.40,2.20,3.00,2.00,3.00,2.80,3.20,3.20,1.80,1.20,1.40,1.00,1.20,0.60,1.40,1.60,2.60,2.60,1.40,0.60,1.80,1.00,1.20,0.60,1.20,0.40,1.60,1.20,1.20,0.60,1.20,0.60,1.20,0.40,1.20,0.80,1.00,0.20,2.80,2.80,1.40,1.00,2.40,1.80,1.20,0.60,1.20,0.60,1.20,0.60,1.40,0.80,1.40,1.00,1.60,1.20,1.40,0.60,1.60,1.20,2.20,2.00
"22505C",3.80,4.00,4.00,4.00,2.80,3.00,3.20,3.60,2.60,3.20,2.00,3.00,3.00,3.20,3.40,4.00,3.00,3.20,3.40,4.00,1.80,1.40,2.80,3.40,2.80,3.00,2.60,2.00,1.20,0.80,1.00,0.40,1.80,1.20,1.20,0.80,3.00,3.80,2.20,1.60,1.80,0.80,2.40,2.00,2.60,2.40,2.40,1.80,2.80,2.40,2.00,1.40,1.20,0.80,1.20,0.40,1.20,0.80,2.40,2.40,1.60,0.60,1.20,0.60,1.20,0.40,1.20,0.20,1.80,1.20,1.00,0.20,1.60,1.40,1.60,0.60,1.40,0.60,1.20,0.40,3.00,2.40,1.20,1.00,3.20,2.40,1.40,0.80,1.20,0.80,1.60,1.20,1.00,0.00,1.40,1.00,1.20,0.60,1.20,0.60,2.00,2.00,2.20,2.00
"22508",3.00,4.20,3.00,4.20,3.00,4.20,3.20,4.40,2.60,3.40,2.60,4.20,3.20,3.40,2.80,3.60,3.00,4.00,3.20,4.60,2.20,3.00,3.20,4.20,3.40,4.60,2.00,3.00,2.80,4.20,1.60,2.40,2.60,3.00,1.40,1.60,3.00,3.60,2.20,3.00,2.40,2.80,1.60,2.00,2.00,2.40,2.20,2.80,1.40,1.80,1.00,1.40,1.20,1.00,1.20,0.60,1.60,1.40,2.00,1.80,1.00,0.80,1.00,1.40,1.00,0.40,1.00,0.60,1.60,1.40,1.20,0.80,1.20,1.60,1.00,1.20,1.20,1.40,1.00,1.00,3.00,3.40,2.40,3.00,1.80,1.40,1.40,0.60,1.40,1.60,1.60,2.00,1.20,1.00,1.60,1.60,2.40,2.40,1.80,1.80,2.00,1.80,2.80,3.00
"22511",4.20,5.00,4.40,4.60,4.20,4.60,4.20,4.40,3.20,3.60,2.60,2.60,3.80,4.40,3.80,4.20,3.20,3.60,3.20,3.80,3.20,2.80,4.00,4.40,4.00,4.00,2.40,3.00,2.60,3.20,2.40,2.60,2.80,2.80,2.40,1.60,4.00,4.20,3.00,2.40,3.20,3.00,2.60,2.40,2.80,2.80,2.60,2.60,3.40,3.00,2.20,2.00,1.80,1.80,2.60,2.40,2.60,2.40,3.00,3.20,1.80,1.40,1.80,1.80,2.60,1.80,2.40,1.40,1.80,1.60,1.40,1.00,1.60,1.60,1.80,1.40,2.00,1.40,1.40,0.80,3.00,2.60,2.40,2.00,2.20,2.00,1.20,0.60,2.00,1.00,2.40,1.20,1.20,0.60,1.60,1.60,2.60,2.00,1.80,1.80,2.00,2.40,3.20,3.00
"22514A",2.80,3.20,4.40,4.20,2.60,3.00,3.80,3.60,3.00,3.40,2.80,3.00,2.80,2.80,3.60,3.40,2.40,2.40,3.20,3.40,2.60,3.00,3.60,3.60,3.60,4.40,2.20,2.40,3.00,3.40,2.80,2.60,2.20,2.20,3.40,3.60,4.60,4.80,2.20,2.20,2.20,2.20,4.40,3.80,3.80,3.60,3.40,3.40,2.80,2.60,2.40,1.80,1.80,1.20,1.40,0.60,1.60,1.20,3.60,3.20,2.20,1.60,1.20,1.00,1.60,1.20,2.00,1.40,2.80,2.20,1.60,0.80,2.00,1.80,1.40,0.80,1.80,1.20,1.40,0.80,4.20,4.00,2.00,2.20,3.80,3.80,1.20,0.40,1.40,0.80,1.60,1.40,1.60,1.20,1.20,0.40,1.20,0.80,1.00,0.60,1.60,1.60,2.00,1.60
"22514B",4.00,4.40,4.00,4.40,4.00,4.60,3.60,4.00,2.80,3.40,2.40,2.60,3.60,3.40,3.80,4.20,3.00,3.20,4.20,4.40,2.60,3.60,3.00,3.40,4.00,4.20,2.40,2.60,3.00,3.20,2.60,2.80,3.00,3.00,2.40,2.20,4.20,5.00,2.60,2.60,2.60,2.60,4.00,3.60,3.80,3.40,3.00,2.80,2.60,2.60,2.00,1.60,1.80,1.60,1.40,0.80,1.80,1.60,3.80,3.40,1.80,1.00,1.40,1.00,1.40,0.60,1.40,0.60,2.40,2.00,1.40,0.60,1.80,1.40,1.60,1.00,1.60,1.00,1.20,0.40,4.20,4.00,1.60,1.60,3.20,2.80,1.00,0.40,1.40,0.60,1.80,1.40,1.40,0.60,1.40,1.40,1.80,1.60,1.20,0.80,2.20,2.00,3.20,2.60
"22514C",3.00,4.80,3.80,5.20,2.80,4.20,2.40,3.60,2.40,2.80,2.20,2.80,2.40,2.80,3.20,3.60,4.00,4.00,3.80,3.80,1.80,2.40,4.00,4.40,4.00,5.00,2.40,2.20,2.40,2.80,2.60,2.60,3.20,3.20,2.40,3.00,3.00,3.00,2.20,1.40,2.20,1.60,3.20,3.00,2.60,2.00,2.80,2.20,2.40,2.00,1.20,0.80,1.20,0.80,1.00,0.20,1.20,0.60,3.20,3.20,1.20,0.80,1.00,0.60,1.00,0.40,1.40,1.00,2.40,2.00,1.20,0.80,1.40,0.80,1.20,0.40,1.40,1.00,1.00,0.40,4.00,4.40,2.20,2.20,2.20,2.20,1.00,0.20,1.00,0.20,1.60,1.20,1.20,0.60,1.40,0.80,1.60,1.00,1.20,1.00,1.80,2.20,2.40,2.40
"22514D",4.00,3.80,4.20,4.40,3.60,3.80,3.80,4.00,3.00,3.60,2.80,3.40,3.20,3.40,3.80,4.20,3.00,2.80,3.60,3.80,2.80,3.20,3.20,4.00,3.80,4.40,2.60,2.80,2.60,3.00,2.60,2.40,2.80,2.40,2.80,2.60,4.40,5.20,2.40,2.20,2.60,2.20,4.20,3.80,3.80,3.60,3.80,3.20,3.20,3.00,2.00,1.60,2.00,1.40,1.60,1.00,1.60,1.60,3.00,2.40,1.80,1.20,1.40,1.00,1.40,1.20,1.20,0.60,2.60,2.00,1.60,0.60,2.00,1.60,1.40,0.80,2.00,1.60,1.40,0.60,4.20,4.20,2.00,2.00,3.60,3.60,1.00,0.20,1.40,0.80,2.20,2.00,1.20,1.20,1.40,1.20,1.60,1.20,1.40,1.00,2.20,2.20,3.00,2.40
"22517",2.60,4.20,2.80,4.00,3.00,3.80,2.80,3.40,2.60,3.40,2.40,3.60,2.40,2.60,3.00,3.60,2.60,3.00,2.60,3.60,1.80,2.40,2.80,3.20,3.20,3.80,2.00,3.20,2.40,3.60,2.00,2.40,2.40,2.00,2.80,3.00,3.00,3.60,1.60,1.80,1.80,2.20,1.80,1.80,2.20,2.20,2.60,2.60,1.40,2.00,1.20,1.60,1.20,0.80,1.20,0.60,1.20,1.00,2.40,2.20,1.20,0.80,1.60,1.20,1.00,0.40,1.00,0.60,1.40,2.00,1.20,1.20,1.20,1.60,1.20,1.20,1.40,1.20,1.00,0.40,3.20,3.20,2.80,2.80,1.40,1.40,1.40,1.80,1.20,0.80,2.00,1.80,1.60,1.40,1.20,0.80,1.60,1.20,1.80,0.60,1.60,1.20,2.40,2.20
"22521A",2.60,2.80,2.40,2.60,3.40,3.20,3.80,3.60,1.60,1.80,1.60,1.00,1.80,1.60,2.60,2.40,2.40,2.00,2.80,2.40,1.60,1.60,2.60,2.40,2.80,2.00,1.40,0.80,2.20,1.80,1.80,1.00,1.40,0.60,3.00,2.60,2.00,1.80,1.80,1.40,1.60,1.20,2.40,2.00,1.60,1.00,1.80,1.40,2.80,2.00,1.60,1.20,1.40,0.80,1.40,0.60,1.40,1.00,2.00,1.60,1.20,0.80,1.80,1.00,1.00,0.00,1.40,0.60,2.00,1.40,1.80,1.00,1.40,1.40,1.00,0.20,1.40,1.00,1.00,0.00,2.40,2.40,3.00,2.80,1.40,0.60,1.20,0.40,1.60,0.60,1.80,1.40,1.60,0.80,1.20,0.80,1.40,0.80,1.00,0.20,2.00,1.40,2.60,1.80
"22521B",2.60,3.00,4.00,3.60,3.00,3.80,3.40,3.00,2.60,2.40,2.20,2.00,2.80,2.00,3.00,2.40,3.80,2.80,3.40,3.60,3.00,2.80,3.80,3.60,3.60,3.80,2.40,2.20,3.20,3.00,3.40,3.20,2.80,2.00,3.00,3.60,3.20,3.20,2.20,2.00,2.80,2.20,3.40,2.80,3.20,2.20,3.00,2.20,2.00,2.00,2.20,1.60,1.40,0.80,1.00,0.40,1.20,1.20,4.00,3.00,2.20,1.40,1.60,1.00,1.20,0.40,1.60,0.60,1.80,1.40,1.40,1.00,1.80,1.60,1.20,0.60,1.60,1.20,1.40,0.80,4.40,4.60,2.60,3.00,2.80,3.00,1.40,1.00,1.20,0.60,2.40,2.00,1.80,1.40,1.20,1.00,1.40,1.20,1.20,0.60,2.00,2.20,3.20,2.80
"22599A",3.20,2.60,3.00,2.60,2.40,2.80,2.40,2.40,2.40,2.80,2.60,2.80,2.60,2.80,2.80,2.40,2.60,2.60,3.00,3.00,1.60,2.40,2.00,2.40,2.00,2.60,2.20,2.60,2.60,3.00,2.80,3.00,2.60,2.40,1.80,1.80,2.20,2.60,3.00,3.20,3.00,2.60,2.00,1.60,2.80,2.00,2.60,1.80,3.60,2.40,2.60,2.00,2.40,2.40,1.60,1.20,2.40,2.60,3.00,2.20,2.00,1.60,1.80,1.60,1.20,0.80,1.60,1.00,2.80,1.80,1.60,0.80,2.40,2.00,1.40,1.20,1.40,1.60,1.00,1.00,3.20,3.00,2.00,2.40,2.60,2.00,2.40,1.80,2.00,1.20,2.20,1.80,1.40,1.40,3.60,4.60,3.20,4.40,2.80,3.60,1.80,2.00,2.20,2.60
"22599B",2.00,1.60,3.20,4.20,1.60,1.60,2.60,2.80,2.00,2.40,1.80,1.60,2.20,2.40,3.60,3.80,3.40,3.60,3.80,4.20,2.00,1.80,2.60,2.80,3.00,3.80,2.00,2.20,2.40,2.60,2.00,2.00,2.60,2.20,1.40,1.00,2.20,2.00,2.20,1.60,2.20,1.80,2.40,2.00,2.80,2.20,3.40,3.20,3.20,2.80,1.80,1.20,1.60,1.20,1.00,0.40,1.40,0.80,2.60,2.60,1.20,0.80,1.60,1.20,1.00,0.40,1.20,0.80,2.20,1.80,1.20,0.40,1.60,1.20,1.20,0.40,1.40,0.80,1.00,0.40,3.80,3.80,1.60,1.60,2.20,2.40,1.00,0.40,1.00,0.20,1.20,0.80,1.00,0.80,1.40,1.00,1.40,0.80,1.20,0.80,1.20,0.60,1.20,1.00
"22599C",3.20,4.80,3.80,5.00,3.00,4.60,3.40,4.80,2.40,3.00,1.80,2.20,3.00,2.80,4.00,4.60,3.60,4.20,4.00,4.20,1.80,2.20,3.40,4.20,3.40,4.80,2.80,3.40,2.40,2.80,2.40,2.40,3.00,2.40,2.40,2.20,3.60,4.00,2.60,2.60,3.00,2.60,2.60,2.40,2.60,2.20,2.40,2.40,2.80,2.40,2.00,2.00,2.00,2.00,1.40,0.80,2.00,2.00,3.00,3.00,1.60,1.20,1.80,1.60,1.40,1.00,1.40,0.80,2.60,2.40,2.00,1.40,2.40,2.20,1.40,1.00,1.40,1.00,1.20,0.80,4.00,4.20,2.00,2.20,2.00,1.60,1.60,1.20,1.60,1.20,2.00,1.60,1.40,0.80,1.60,1.60,1.80,1.60,1.60,1.40,1.40,1.20,2.80,2.60
"22599D",2.00,3.20,3.40,4.40,2.00,2.20,3.40,3.80,3.00,3.40,3.20,3.80,2.60,2.60,3.60,4.40,3.60,3.60,3.60,3.80,2.20,2.20,3.60,4.20,3.60,3.80,2.80,3.40,2.20,2.40,2.20,2.00,2.40,2.40,1.80,1.60,3.00,3.00,2.40,1.80,2.20,2.00,3.20,3.00,2.40,2.00,2.20,2.00,2.80,3.00,1.80,1.60,1.80,1.60,1.40,1.00,1.60,1.20,2.80,3.00,1.60,1.20,1.60,1.20,1.20,0.60,1.20,0.40,2.00,2.40,1.60,0.80,1.80,1.40,1.40,0.60,1.40,0.80,1.00,0.40,3.80,4.00,1.80,1.80,1.20,0.80,1.40,0.60,1.60,0.80,1.40,0.80,1.00,0.20,1.80,1.40,1.60,1.40,1.60,1.20,1.60,1.20,1.60,1.60
"22599E",3.20,5.20,3.20,5.00,3.20,5.20,3.40,4.40,3.20,4.40,3.40,4.40,3.60,4.80,4.00,4.40,3.60,4.00,3.60,4.60,2.80,4.20,3.20,4.00,3.00,4.40,3.00,3.60,2.60,4.40,2.60,3.80,2.60,3.20,2.20,2.40,3.20,4.60,3.00,3.00,3.00,2.80,2.20,2.00,2.40,2.80,2.20,2.20,2.60,2.80,1.80,1.80,1.60,1.80,1.40,1.20,2.40,2.40,2.60,2.00,2.00,1.60,2.00,1.60,1.60,1.40,1.40,1.40,1.80,1.80,1.40,0.80,1.80,2.40,1.40,1.40,1.40,1.20,1.00,1.00,2.80,4.20,1.60,2.40,2.00,2.60,1.20,0.80,1.40,1.40,1.60,1.40,1.20,1.20,1.60,2.40,2.00,2.00,1.60,2.00,2.20,2.40,3.00,3.00
"22599F",3.40,4.60,3.60,5.00,3.20,4.60,3.20,4.60,1.60,1.60,1.60,1.20,2.40,2.60,3.00,3.20,3.20,3.60,3.80,4.40,1.80,1.60,2.60,3.20,3.00,4.20,2.40,2.60,2.00,2.60,2.00,2.00,2.00,2.00,1.40,1.00,3.00,4.00,2.00,2.20,1.80,2.00,2.60,3.00,3.00,3.00,3.60,4.60,3.60,4.80,1.80,1.40,2.00,1.80,1.20,0.60,1.40,1.20,2.60,2.20,1.60,1.20,1.40,1.40,1.00,0.40,1.20,0.60,2.00,1.60,1.20,0.60,2.20,2.40,1.40,0.60,1.40,0.80,1.00,0.40,4.00,4.20,1.40,2.00,1.40,1.60,1.20,0.40,1.60,0.60,1.80,1.20,1.40,1.00,1.40,1.00,1.60,1.00,1.20,1.00,1.20,1.00,2.60,3.00
"24102A",4.40,5.20,4.80,6.00,4.20,5.60,4.40,5.40,3.80,4.40,2.80,3.80,3.60,4.40,4.20,5.80,4.20,5.20,3.80,5.00,3.00,4.40,4.20,5.60,3.80,5.00,2.60,3.20,3.00,3.40,2.20,2.40,1.80,1.20,1.00,0.40,2.20,2.00,2.20,1.60,1.20,0.80,1.40,1.20,1.60,1.40,1.60,1.00,2.40,1.60,1.40,0.60,1.20,0.60,1.00,0.00,1.40,0.80,2.00,1.60,1.20,0.40,1.00,0.40,1.00,0.40,1.00,0.00,1.80,1.80,1.00,0.00,1.00,0.60,1.00,0.00,1.60,0.80,1.00,0.00,3.20,2.80,1.40,1.00,2.20,1.60,1.20,0.80,1.00,0.20,1.40,1.20,1.00,0.00,1.80,1.60,2.40,1.40,1.40,0.80,2.60,3.20,3.60,3.60
