"57308",1.68,3.20,2.40,3.29,3.87,1.54,1.75,1.62,3.25,2.75,1.62,3.75,3.25,3.12,1.25,3.00,3.75,2.62,1.37,4.50,3.00,2.62,4.00,3.87,2.12,3.12,2.00
"57311A",1.62,2.91,1.81,3.00,2.91,1.70,1.50,1.75,2.87,2.00,1.25,3.00,2.37,2.37,1.50,4.75,3.62,2.25,1.50,3.00,3.00,1.75,3.00,2.75,2.37,2.12,2.12
"58002",3.06,3.06,3.12,3.41,3.66,2.54,3.00,3.12,2.87,2.87,3.62,3.50,2.75,3.12,2.00,3.00,3.50,3.00,2.87,3.87,3.62,3.00,3.87,3.62,2.87,3.00,2.75
"58005",2.43,2.95,2.78,3.08,3.25,2.37,2.37,2.50,2.75,2.62,3.12,3.12,2.75,2.87,2.00,3.12,3.75,2.62,2.62,3.37,2.62,2.75,3.25,3.37,2.62,3.12,2.50
"58008",2.87,3.22,2.93,3.04,3.62,2.50,2.87,2.87,3.75,3.25,2.75,3.62,2.87,3.25,2.00,3.00,3.75,2.87,2.75,3.50,2.12,2.87,3.75,3.50,3.00,3.25,2.75
"58011",2.43,2.89,2.46,3.25,3.70,2.12,2.25,2.62,3.12,2.87,1.87,3.75,2.87,3.12,1.50,2.87,4.12,2.62,2.25,3.37,2.50,2.50,3.75,3.62,2.37,2.75,2.62
"58014",1.62,3.04,2.00,2.41,3.75,1.62,1.50,1.75,3.00,2.37,1.12,3.75,2.62,1.87,1.12,4.75,4.00,2.12,1.37,3.75,1.37,2.37,3.75,3.75,1.87,2.25,2.37
"58017",2.12,2.97,2.28,2.91,3.41,2.16,2.12,2.12,3.12,2.62,2.00,3.37,2.75,3.12,1.50,3.37,4.12,2.12,2.37,3.37,1.50,2.37,3.50,3.37,2.37,2.87,2.62
"58021",1.50,2.79,1.78,2.70,3.04,1.45,1.37,1.62,3.12,2.12,1.25,3.00,2.12,2.75,1.25,3.75,4.25,1.87,1.37,3.00,1.12,1.87,3.12,3.00,1.62,3.12,1.75
"58023",1.56,2.93,2.12,2.91,3.29,2.00,1.50,1.62,3.12,2.75,2.00,3.25,2.62,3.00,1.50,3.50,4.37,1.75,2.12,3.25,1.37,2.00,3.37,3.25,2.25,2.87,2.37
"58026",1.18,2.66,1.75,2.95,3.00,1.50,1.12,1.25,3.00,2.25,1.25,3.00,2.37,2.75,1.12,3.12,4.37,1.87,1.50,2.87,1.75,1.62,3.25,2.75,1.62,3.00,1.87
"58028",2.12,2.89,2.28,3.00,3.29,2.20,2.12,2.12,3.25,2.87,1.87,3.37,2.75,3.12,1.62,3.12,4.37,2.25,2.37,3.12,1.50,2.12,3.50,3.00,2.12,3.00,2.62
"58099A",2.68,3.22,2.40,3.16,3.08,2.45,2.75,2.62,3.12,2.75,1.75,3.00,2.75,3.25,2.00,3.62,4.25,2.62,2.37,3.62,2.00,2.50,3.37,2.87,2.75,3.50,3.00
"58099B",2.18,3.10,2.31,2.87,3.45,2.12,2.00,2.37,2.75,2.50,2.12,3.37,2.87,2.87,1.50,3.62,4.12,2.37,2.25,3.37,1.62,2.25,3.62,3.37,2.37,3.62,2.62
"61002A",4.18,2.77,3.62,3.70,3.25,3.95,3.87,4.50,2.87,2.50,4.37,3.50,2.62,4.25,3.50,1.50,3.25,3.37,4.25,4.12,3.62,4.25,3.12,3.12,3.37,2.12,4.12
"61002B",4.00,2.66,3.62,3.58,3.25,4.08,3.62,4.37,2.62,2.37,4.50,3.50,2.62,4.12,3.62,1.50,3.25,3.37,4.37,4.12,3.37,4.25,3.12,3.12,3.00,2.12,4.25
"61005",4.12,3.10,3.96,3.66,3.37,4.04,3.87,4.37,3.50,3.25,4.75,3.75,2.75,4.12,3.50,1.87,3.12,3.50,4.37,4.25,3.75,4.37,3.25,3.12,3.62,2.62,4.25
"61008",3.25,3.12,2.87,3.54,2.95,3.37,3.25,3.25,3.75,2.50,4.25,3.37,2.62,3.87,3.12,2.12,3.87,2.12,3.50,3.50,2.87,2.62,2.75,2.75,3.25,3.50,3.50
"61099A",3.68,3.06,3.21,3.50,2.87,3.75,3.62,3.75,3.25,2.62,4.12,3.37,3.37,3.62,3.50,2.50,4.00,3.00,4.00,3.62,2.87,3.12,2.75,2.50,2.75,2.87,3.75
"61099B",3.31,3.02,3.12,3.45,2.83,3.58,3.37,3.25,3.62,2.75,4.25,3.37,2.75,3.75,3.25,2.37,3.75,2.62,3.87,3.37,2.87,2.87,2.62,2.50,2.87,3.12,3.62
"61099C",3.50,3.20,3.28,3.37,2.91,3.50,3.50,3.50,3.87,2.62,4.12,3.37,2.87,3.62,3.12,2.12,3.62,3.00,3.62,3.37,2.87,3.37,2.75,2.62,3.25,3.75,3.75
"61099D",2.87,3.06,2.87,3.25,2.87,3.41,2.87,2.87,3.75,2.37,4.12,3.25,2.62,3.37,3.00,2.37,3.75,2.25,3.50,3.50,2.62,2.75,2.62,2.75,2.87,3.25,3.75
"62031",1.50,3.00,1.43,3.41,2.16,2.08,1.37,1.62,3.37,1.25,1.87,2.62,2.37,2.62,1.50,3.87,4.00,1.50,2.25,3.12,3.62,1.12,1.87,2.00,2.25,3.00,2.50
"62041",2.56,2.97,1.62,3.04,1.29,3.04,2.62,2.50,4.00,1.00,2.25,1.50,1.50,1.00,3.00,3.00,3.62,1.87,2.87,3.00,4.50,1.37,1.25,1.12,2.75,3.62,3.25
"62061",1.81,2.79,1.34,3.70,1.66,2.20,1.62,2.00,2.87,1.12,1.25,2.12,2.37,2.00,1.62,3.12,4.25,1.62,2.37,2.87,4.87,1.37,1.37,1.50,2.25,3.25,2.62
"63002A",3.87,3.16,3.12,3.00,3.29,3.04,3.62,4.12,3.25,2.75,3.00,3.50,3.00,2.75,2.25,3.00,3.50,3.00,3.50,3.87,2.75,3.75,3.25,3.12,3.12,2.75,3.37
"63002B",4.18,3.18,3.21,3.08,3.20,3.62,4.12,4.25,2.87,2.75,3.00,3.37,3.00,3.12,3.25,3.00,3.37,3.37,4.00,4.00,2.75,3.75,3.25,3.00,3.62,2.62,3.62
"63005",4.18,3.12,3.28,3.41,3.33,3.45,4.12,4.25,3.12,2.75,3.50,3.50,2.87,3.37,3.00,2.75,3.75,3.12,3.87,4.00,3.12,3.75,3.37,3.12,3.50,2.50,3.50
"63008A",3.93,2.27,2.96,3.83,3.70,2.37,3.62,4.25,1.87,2.25,2.50,3.62,1.75,4.00,2.12,1.50,4.00,3.12,3.12,3.87,3.50,4.00,3.87,3.62,2.87,1.75,1.87
"63008B",3.93,2.18,2.81,3.58,3.62,2.25,3.62,4.25,1.75,2.25,2.25,3.62,1.62,4.00,2.25,1.50,3.87,3.00,2.75,3.75,2.87,3.75,3.75,3.50,2.75,1.75,1.75
"63011A",4.12,3.33,3.31,3.33,3.58,3.58,4.12,4.12,3.50,3.12,3.25,3.75,3.00,3.75,3.50,2.87,2.87,3.12,4.12,4.12,3.37,3.75,4.00,3.00,3.87,2.62,3.12
"63011B",3.25,3.18,2.68,3.16,3.58,2.50,3.12,3.37,3.50,3.25,2.00,3.75,3.00,3.50,2.12,3.25,3.62,2.37,3.00,3.75,2.37,3.12,3.75,3.25,2.87,2.75,2.37
"63014A",3.68,3.27,3.37,3.45,3.62,3.08,3.37,4.00,3.50,3.12,3.37,4.00,2.62,3.75,3.00,2.75,3.12,3.25,3.62,4.37,3.50,3.75,4.00,2.87,3.87,2.50,2.62
"63014B",4.06,3.25,3.18,3.50,3.50,3.20,3.75,4.37,3.50,2.87,3.37,4.00,2.62,3.62,3.00,2.87,3.25,3.00,3.75,4.25,3.62,3.50,3.75,2.75,3.50,2.75,2.87
"63017",3.06,2.95,2.84,3.16,3.62,2.25,2.87,3.25,3.62,2.87,3.37,3.87,2.50,3.50,2.25,2.37,3.25,2.37,2.75,4.25,2.75,2.75,3.87,3.12,2.62,2.37,1.75
"63021",1.81,2.97,2.09,2.70,3.45,2.12,1.75,1.87,3.37,2.62,2.00,3.37,2.37,3.00,1.50,4.00,3.37,1.75,2.87,4.00,1.75,2.00,3.62,3.37,1.87,2.25,2.00
"63023",2.62,3.04,2.68,3.00,3.45,2.37,2.50,2.75,3.00,2.37,3.00,3.62,2.75,3.25,2.00,2.75,3.37,2.50,2.87,4.12,2.37,2.87,3.75,3.00,2.50,3.12,2.25
"63026",3.87,3.22,3.18,3.16,3.62,3.00,3.75,4.00,3.25,2.75,3.37,3.87,3.00,3.50,2.50,3.12,3.12,2.87,3.62,4.25,2.87,3.75,3.87,3.12,3.00,2.75,2.87
"63028A",4.18,3.31,3.28,3.12,3.62,3.37,4.12,4.25,3.25,3.00,3.25,3.87,3.12,3.62,3.25,3.00,3.00,3.00,3.75,4.25,2.75,3.87,3.87,3.12,3.50,2.75,3.12
"63028B",4.00,3.29,3.09,3.20,3.41,3.29,3.87,4.12,3.75,3.00,3.00,3.50,2.87,3.37,3.12,2.87,3.00,2.87,3.62,3.87,3.25,3.50,3.75,3.00,3.37,3.00,3.12
"63032",3.68,3.33,3.31,3.29,3.54,3.33,3.50,3.87,3.62,3.00,3.50,3.75,2.75,3.62,3.00,2.87,3.00,3.12,3.87,4.25,3.25,3.62,3.87,3.00,3.62,2.87,3.12
"63035",4.18,3.27,3.15,3.04,3.25,3.62,4.25,4.12,3.50,2.75,3.37,3.62,3.00,3.37,3.50,2.87,2.75,3.00,4.00,3.87,3.00,3.50,3.50,2.62,3.37,3.00,3.37
"63038",3.75,3.27,3.34,3.20,3.45,3.66,3.62,3.87,3.62,3.12,3.62,3.75,2.87,3.62,3.50,2.87,3.00,3.12,4.12,4.00,3.00,3.50,3.50,3.12,3.50,2.75,3.37
"63041",3.68,3.16,3.25,3.16,3.16,3.70,3.62,3.75,3.50,2.75,3.62,3.37,2.50,3.25,3.25,2.87,3.37,3.12,4.25,4.12,2.87,3.50,3.37,2.75,3.62,2.37,3.62
"63044",2.37,2.70,2.25,3.29,3.20,2.16,1.87,2.87,3.00,1.87,3.12,3.12,2.25,2.50,1.37,3.87,4.25,1.87,2.50,3.25,3.12,2.12,3.25,3.25,1.75,2.12,2.62
"63047",2.68,2.75,2.40,3.04,3.16,2.45,2.50,2.87,2.75,2.12,3.00,3.25,2.37,2.37,1.75,3.12,3.75,2.12,2.87,3.25,3.00,2.37,3.37,2.87,2.25,2.75,2.75
"63099B",3.31,2.87,2.75,3.41,3.25,2.70,3.12,3.50,2.87,2.25,3.25,3.25,2.37,2.87,2.25,3.00,3.75,2.37,3.00,3.00,3.62,3.12,3.25,3.25,3.25,2.75,2.87
"63099C",3.18,3.08,2.59,3.04,3.25,2.91,3.12,3.25,3.12,2.00,3.25,3.25,2.87,2.62,2.75,3.12,3.50,2.37,3.12,3.50,3.00,2.75,3.25,3.25,3.12,2.75,2.87
"63099D",2.12,2.91,1.68,2.66,3.33,2.00,2.12,2.12,2.75,2.25,1.50,3.37,2.75,2.37,1.25,3.87,3.62,1.37,2.37,3.37,2.00,1.62,3.37,3.25,1.62,3.12,2.37
"65002",2.75,2.70,2.25,3.58,3.29,2.66,2.62,2.87,3.25,2.37,3.00,3.12,2.62,3.62,2.12,2.12,3.87,1.75,3.12,2.87,3.25,1.87,3.12,3.62,2.12,3.25,2.75
"65005",1.93,2.75,1.50,3.50,3.08,2.45,1.87,2.00,2.87,1.25,1.25,3.00,2.87,3.25,1.87,2.75,3.75,1.87,2.87,2.87,3.50,1.62,3.00,3.25,1.87,3.25,2.62
"65008A",1.93,2.62,1.65,3.70,3.20,2.00,1.87,2.00,3.37,1.87,1.50,2.87,2.75,3.75,1.50,2.25,3.75,1.87,2.37,2.62,3.62,1.37,3.12,3.62,1.87,2.87,2.12
"65008B",2.43,2.66,2.00,3.54,3.16,2.70,2.50,2.37,2.87,2.12,1.75,3.00,2.75,3.12,2.37,2.37,4.00,2.37,3.12,2.62,3.50,1.75,3.12,3.37,1.75,3.62,2.62
"65011",2.00,2.47,1.62,3.79,3.20,2.08,1.87,2.12,3.00,1.87,1.50,3.12,2.50,3.62,1.75,2.25,4.12,1.75,2.25,2.50,3.62,1.37,3.00,3.50,2.00,2.62,2.25
"65014",1.75,2.35,1.53,3.62,3.16,1.75,1.62,1.87,3.00,2.12,1.37,3.00,2.12,3.62,1.37,2.12,4.12,1.37,1.87,2.62,3.12,1.25,3.00,3.50,1.87,2.37,2.00
"65017",1.93,2.43,1.56,3.75,3.16,1.91,1.87,2.00,3.12,2.00,1.50,3.00,2.37,3.75,1.50,2.12,4.00,1.50,2.12,2.62,3.50,1.25,3.00,3.50,1.87,2.50,2.12
"65021",2.62,2.79,2.00,3.08,3.08,2.83,2.62,2.62,3.00,2.00,1.37,3.00,2.75,2.75,2.62,3.25,4.37,2.25,2.87,2.87,2.12,2.37,3.25,3.00,2.12,2.75,3.00
"65023",2.12,2.83,1.90,3.00,2.79,2.75,2.00,2.25,3.12,1.75,1.50,2.75,2.75,2.25,2.12,3.50,4.00,2.25,3.12,3.37,2.75,2.12,2.87,2.75,1.75,2.50,3.00
"65026",3.31,2.91,2.65,3.45,2.87,3.29,3.25,3.37,3.25,2.25,3.00,3.00,3.00,3.50,3.37,2.50,4.00,2.75,3.50,3.12,2.87,2.62,2.87,2.75,2.87,2.75,3.00
"65028",2.93,2.81,2.37,3.25,2.95,2.87,2.87,3.00,3.25,2.12,2.75,3.00,2.62,3.25,2.62,2.62,3.87,2.37,3.12,3.25,2.62,2.25,2.87,3.00,2.50,2.62,2.87
"65032",1.81,2.62,1.90,3.41,3.12,1.62,1.87,1.75,3.62,2.62,1.87,3.12,2.25,3.37,1.62,2.75,4.25,1.62,1.62,3.25,2.62,1.50,3.12,3.12,1.75,2.12,1.62
"65035",1.93,2.64,1.93,3.45,2.87,1.75,2.00,1.87,3.50,2.62,1.75,3.00,2.25,3.25,1.62,2.87,4.25,1.75,1.75,3.12,2.87,1.62,3.00,2.62,2.00,2.12,1.87
"65038A",1.56,2.60,1.75,3.25,2.91,1.45,1.50,1.62,3.37,2.37,1.37,2.87,2.00,3.37,1.25,2.75,3.87,1.62,1.62,2.87,2.50,1.62,3.00,2.87,2.25,2.37,1.50
"65038B",1.12,2.56,1.59,3.29,2.79,1.37,1.12,1.12,3.25,2.50,1.25,2.75,1.62,3.37,1.12,3.12,4.25,1.37,1.37,3.00,2.25,1.25,3.00,2.62,2.12,2.25,1.62
"65041",1.31,2.60,1.68,3.33,2.91,1.54,1.25,1.37,3.37,2.75,1.37,3.00,1.87,3.25,1.25,3.00,4.37,1.37,1.62,2.87,2.37,1.25,3.00,2.75,2.12,2.37,1.75
"65099A",1.62,2.87,1.62,2.79,2.62,2.00,1.62,1.62,2.75,2.25,1.25,2.75,2.25,2.12,1.37,4.12,4.12,1.50,1.87,3.12,2.12,1.50,2.62,2.50,2.12,2.87,2.75
"65099B",1.43,2.47,1.96,3.37,2.91,1.45,1.25,1.62,3.50,2.50,2.25,2.87,2.12,3.50,1.25,2.25,4.25,1.62,1.50,3.00,2.37,1.50,3.00,2.87,1.62,2.37,1.62
"66002",3.12,3.18,2.75,3.66,3.12,2.00,3.00,3.25,3.12,2.87,2.12,3.25,3.25,3.37,1.87,2.37,3.75,3.00,1.87,3.75,3.87,3.00,3.25,2.87,3.00,3.62,2.25
"66005",3.12,3.14,2.75,3.75,3.20,1.83,3.00,3.25,3.12,2.62,2.25,3.37,3.37,3.50,1.62,2.25,4.00,3.00,1.75,3.62,3.75,3.12,3.50,2.75,3.12,3.37,2.12
"66008",2.56,2.93,2.09,4.00,3.20,1.45,2.37,2.75,3.50,2.12,2.00,3.12,2.37,3.75,1.50,2.62,3.87,1.87,1.25,3.62,4.37,2.37,3.37,3.12,3.00,2.50,1.62
"66011",2.68,3.02,2.25,3.45,2.37,2.29,2.25,3.12,3.00,2.00,1.87,2.37,2.75,1.87,2.00,3.12,3.75,2.37,2.12,3.12,4.75,2.75,2.37,2.37,3.12,3.00,2.75
"66014",2.56,3.00,2.37,3.75,3.20,1.79,2.50,2.62,3.37,2.25,2.12,3.00,2.87,3.62,1.87,2.62,3.37,2.50,1.87,3.62,4.25,2.62,3.62,3.00,3.00,2.50,1.62
"66017",3.56,3.22,2.96,3.95,3.25,2.08,3.37,3.75,3.12,2.75,2.87,3.25,3.25,3.50,2.12,2.50,3.87,3.12,2.00,3.87,4.50,3.12,3.62,2.87,3.12,3.50,2.12
"66021",3.50,3.16,2.87,3.91,3.29,2.20,3.25,3.75,3.25,2.75,2.62,3.25,3.12,3.50,2.37,2.25,3.75,3.12,2.12,3.87,4.50,3.00,3.62,3.00,3.12,3.37,2.12
"66023",3.00,2.79,2.59,3.79,3.25,2.00,2.50,3.50,2.62,2.50,2.12,3.25,2.75,3.37,1.75,1.75,3.50,2.87,2.12,3.75,4.50,2.87,3.37,3.12,3.50,2.37,2.12
"66097",2.31,3.14,2.00,2.95,3.29,1.87,2.25,2.37,2.87,2.25,1.62,3.12,2.50,2.87,1.50,3.87,4.12,2.00,1.87,3.62,1.87,2.12,3.37,3.37,2.75,3.25,2.25
"66099A",2.06,2.81,1.84,2.87,3.20,1.91,2.25,1.87,2.62,2.50,1.25,3.12,2.87,2.87,1.50,3.62,3.75,1.75,1.62,3.87,2.00,1.87,3.25,3.25,2.25,1.62,2.62
"66099B",1.68,2.64,1.68,4.00,3.16,1.58,1.37,2.00,2.87,1.75,1.75,3.37,1.87,3.00,1.25,2.75,4.50,1.62,1.62,3.37,4.50,1.62,3.25,2.87,2.12,2.87,1.87
"66099D",2.50,2.83,2.18,3.79,3.20,1.66,2.50,2.50,2.75,2.25,2.00,3.50,2.87,3.25,1.25,3.25,4.25,2.12,1.62,3.62,3.87,2.37,3.37,2.75,1.75,2.75,2.12
"67002",1.18,2.70,1.46,3.37,2.66,1.79,1.12,1.25,3.50,1.87,1.12,2.75,2.00,3.12,1.37,3.75,4.25,1.62,1.50,2.87,2.75,1.25,2.75,2.50,2.00,2.12,2.50
"67005",1.50,2.77,1.46,3.08,3.04,1.79,1.50,1.50,3.25,1.87,1.12,3.25,2.12,3.00,1.37,3.75,4.25,1.62,1.75,3.25,2.00,1.25,3.12,2.75,2.12,2.12,2.25
"67008",2.12,2.77,2.15,3.08,3.12,2.20,2.00,2.25,2.62,2.12,2.37,3.12,2.75,2.75,1.62,3.75,3.62,2.25,2.37,3.12,2.87,1.87,3.00,3.25,2.50,1.87,2.62
"67011",1.18,2.62,1.40,3.04,2.70,1.50,1.00,1.37,2.75,1.25,1.37,2.62,1.87,1.50,1.12,4.25,4.37,1.62,1.25,2.87,3.25,1.37,2.75,2.75,1.25,2.75,2.12
"68002",3.12,2.95,2.34,3.83,2.16,3.20,2.87,3.37,2.87,1.62,1.87,2.50,2.62,2.87,3.00,3.25,4.12,3.12,2.75,3.25,4.50,2.75,2.25,1.75,2.62,3.12,3.87
"68005A",3.56,3.04,2.53,3.91,2.25,3.33,3.25,3.87,3.00,1.87,2.12,2.50,2.87,3.12,3.37,3.37,4.12,3.37,2.87,3.25,4.50,2.75,2.37,1.87,2.62,3.12,3.75
"68005B",3.62,3.04,2.53,3.62,2.37,3.41,3.62,3.62,2.50,2.37,1.75,2.75,3.00,2.62,3.87,3.37,4.12,3.37,2.87,3.00,4.12,2.62,2.50,1.87,3.12,3.25,3.50
"68005C",2.43,2.91,2.03,3.50,2.37,2.50,2.25,2.62,2.50,1.62,1.87,2.75,3.00,2.00,1.62,3.75,4.00,2.25,2.50,3.00,4.50,2.37,2.25,2.12,1.87,3.37,3.37
"68008",2.75,2.79,2.06,3.95,2.25,2.83,2.75,2.75,2.50,1.87,1.62,2.62,2.62,2.87,2.50,3.37,4.37,2.62,2.37,2.62,4.62,2.12,2.50,1.62,2.37,3.25,3.62
"68014A",1.87,2.66,2.09,3.54,2.95,2.04,1.62,2.12,3.12,2.25,2.50,3.00,2.25,3.50,1.87,2.75,4.00,1.75,2.00,2.25,3.12,1.87,2.62,3.25,2.87,2.75,2.25
"68014B",2.00,3.02,1.96,2.58,3.08,1.75,1.87,2.12,3.37,2.00,2.25,3.00,3.12,3.25,1.50,3.12,2.25,1.87,1.87,2.62,2.25,1.75,2.87,3.37,2.62,3.25,1.87
"68017A",3.12,2.97,2.81,3.41,2.79,3.37,3.12,3.12,2.75,2.37,3.00,2.87,2.62,2.87,3.25,2.87,3.50,3.00,3.25,2.62,3.87,2.87,2.87,2.62,3.75,3.25,3.62
"68017B",2.75,2.95,2.71,3.29,2.87,2.83,2.62,2.87,2.87,2.25,3.12,2.87,2.62,2.62,2.62,2.87,3.37,2.87,2.87,2.87,3.87,2.62,2.87,2.87,3.37,3.12,3.00
"68021",1.56,2.60,1.87,3.54,2.95,1.58,1.37,1.75,2.75,2.00,2.12,3.00,1.75,3.50,1.37,2.62,3.75,1.75,1.62,2.75,3.37,1.62,2.75,3.12,2.50,3.25,1.75
"68023",1.56,2.79,1.81,3.58,2.95,1.66,1.37,1.75,2.62,1.87,1.87,2.87,2.12,3.12,1.37,3.37,3.75,1.87,1.75,3.00,3.87,1.62,3.00,3.00,2.37,3.25,1.87
"68026",2.43,2.83,2.68,3.95,3.79,2.16,2.12,2.75,2.75,2.25,2.75,3.75,3.37,4.00,1.75,2.12,3.75,2.87,2.25,3.50,4.12,2.87,3.62,4.00,2.37,2.87,2.50
"68028",2.18,2.89,2.21,3.83,3.29,2.00,1.87,2.50,3.00,2.00,2.37,3.25,2.87,3.62,1.75,2.37,3.75,2.25,2.00,3.75,4.12,2.25,3.25,3.37,2.50,2.87,2.25
"68032A",1.43,2.64,1.56,3.54,2.58,1.79,1.37,1.50,2.75,1.75,1.50,2.62,1.87,2.50,1.62,3.25,3.87,1.50,1.50,2.75,4.25,1.50,2.75,2.37,2.37,2.87,2.25
"68032B",3.18,2.93,2.68,3.45,2.45,3.66,3.25,3.12,2.50,2.25,2.75,2.87,3.00,3.00,3.87,3.00,4.12,3.00,3.50,2.50,3.25,2.75,2.50,2.00,3.25,3.37,3.62
"68035",2.81,2.93,2.56,3.54,3.08,2.87,2.50,3.12,2.87,2.25,2.87,3.25,2.37,2.25,2.50,3.25,3.37,2.50,2.87,3.25,5.00,2.62,3.12,2.87,3.12,2.75,3.25
"68038",2.87,3.06,2.53,3.79,2.83,2.91,2.62,3.12,3.75,2.37,2.75,3.25,2.37,3.25,2.75,2.37,3.37,2.50,2.87,3.50,4.75,2.50,2.75,2.50,3.12,3.25,3.12
"68041",1.75,2.62,2.06,3.33,2.75,2.08,1.75,1.75,1.87,2.00,2.12,2.87,2.75,2.62,1.50,2.75,3.87,2.25,2.00,3.87,3.50,1.87,2.75,2.62,2.12,2.37,2.75
"69999A",2.06,3.06,2.53,3.70,3.29,2.12,2.00,2.12,3.12,2.75,2.50,3.50,2.87,3.62,1.62,2.75,3.62,2.37,2.25,3.37,3.87,2.50,3.25,3.12,2.75,3.50,2.50
"69999B",2.06,3.04,2.25,3.70,2.75,2.45,1.87,2.25,3.00,2.25,2.25,2.75,2.62,3.00,2.00,3.12,3.50,2.37,2.50,3.12,4.62,2.12,2.87,2.62,3.00,3.37,2.87
"69999D",1.93,2.87,1.71,2.95,2.33,2.45,1.87,2.00,2.50,1.62,1.87,2.25,3.25,2.37,2.12,2.75,2.00,1.87,2.25,2.62,4.50,1.50,2.62,2.12,3.25,2.87,3.00
"72002A",3.50,3.08,3.25,3.16,2.83,3.79,3.37,3.62,3.87,2.37,4.37,2.87,3.25,3.37,3.12,2.50,3.62,3.12,4.12,3.25,2.50,3.12,2.87,2.75,3.37,2.25,4.12
"72002B",3.50,3.10,3.21,3.16,2.91,3.62,3.37,3.62,3.87,2.37,4.25,3.00,3.25,3.37,3.00,2.50,3.62,3.12,4.00,3.37,2.50,3.12,2.87,2.87,3.37,2.25,3.87
"72002C",3.37,3.10,3.09,3.04,3.08,3.70,3.25,3.50,3.75,2.12,4.25,3.12,3.25,3.25,3.12,2.62,3.37,3.00,4.00,3.50,2.50,3.00,3.12,3.00,3.12,2.37,4.00
"72002D",3.31,3.06,3.18,3.16,2.91,3.62,3.25,3.37,3.75,2.37,4.37,3.25,3.25,3.37,3.12,2.50,3.62,3.00,3.87,3.37,2.50,3.00,2.87,2.62,3.12,2.37,3.87
"72002E",3.37,3.08,3.15,3.12,2.91,3.66,3.25,3.50,3.75,2.37,4.25,3.00,3.12,3.25,3.25,2.62,3.62,3.00,3.87,3.37,2.50,3.00,3.00,2.75,3.25,2.37,3.87
"72002F",3.31,3.10,3.28,3.12,2.95,3.62,3.12,3.50,3.75,2.75,4.25,3.25,3.25,3.25,3.12,2.75,3.62,3.00,3.87,3.37,2.50,3.12,2.87,2.75,3.12,2.37,3.87
"72002G",3.43,3.08,3.28,3.12,2.95,3.54,3.25,3.62,3.75,2.75,4.37,3.12,3.25,3.25,3.12,2.75,3.62,2.87,3.75,3.25,2.50,3.12,3.00,2.75,3.12,2.37,3.75
"73002",2.56,2.58,1.93,2.83,3.20,2.41,2.50,2.62,3.50,2.37,1.75,3.25,2.87,2.87,2.00,3.12,4.37,1.87,2.87,2.37,1.25,1.75,3.12,3.25,1.87,1.75,2.37
"73005",2.00,2.35,1.75,3.08,3.25,1.91,1.75,2.25,3.25,2.50,1.62,3.25,2.62,3.25,1.50,2.75,4.62,1.50,2.25,2.37,1.37,1.37,3.25,3.25,1.50,1.62,2.00
"73011",2.37,2.45,1.90,3.08,3.20,2.16,2.25,2.50,3.12,2.25,2.12,3.25,2.87,3.37,1.75,3.00,4.62,1.62,2.62,2.37,1.25,1.62,3.25,3.12,1.62,1.75,2.12
"73099A",2.31,2.47,1.87,2.91,3.33,2.04,2.00,2.62,3.50,2.50,2.00,3.37,2.50,2.87,1.62,3.00,4.62,1.50,2.50,2.50,1.25,1.50,3.37,3.25,1.75,1.62,2.00
"73099B",2.50,2.60,1.93,2.87,3.37,2.20,2.37,2.62,3.62,2.37,2.25,3.37,2.62,2.87,1.75,3.25,4.50,1.50,2.75,2.50,1.25,1.62,3.37,3.37,1.87,1.75,2.12
"73099C",2.68,2.52,2.28,3.25,3.20,2.58,2.75,2.62,3.62,2.37,3.25,3.25,2.75,3.50,2.12,2.25,4.25,1.75,3.12,2.62,2.00,1.75,3.25,3.12,2.12,1.75,2.50
"73099D",2.81,2.89,2.00,2.66,3.25,2.66,2.87,2.75,3.25,2.25,1.87,3.37,3.00,2.37,2.25,4.00,4.25,2.00,3.12,2.87,1.37,1.87,3.37,3.00,2.12,2.12,2.62
"79002A",3.25,2.97,2.43,2.95,3.04,2.91,2.87,3.62,3.25,2.50,2.12,3.37,2.62,3.00,2.50,3.50,4.12,2.37,3.12,3.12,1.75,2.75,3.00,2.75,3.00,2.37,3.12
"79002B",3.18,2.85,2.59,3.25,3.08,2.75,3.12,3.25,3.37,2.62,3.12,3.37,2.50,3.50,2.37,2.87,4.25,2.25,3.12,3.12,2.00,2.37,3.00,2.87,2.75,2.50,2.75
"79005",2.43,2.77,1.96,3.00,3.37,2.12,2.25,2.62,3.25,2.50,1.75,3.37,2.50,2.75,1.87,3.37,4.50,1.75,2.50,2.75,1.75,1.87,3.37,3.37,2.37,2.37,2.00
"79008",2.62,2.77,1.87,2.70,3.16,2.50,2.75,2.50,3.37,2.25,1.50,3.25,2.87,2.50,1.87,3.62,4.25,1.87,3.25,2.87,1.37,1.87,3.25,3.00,1.62,2.25,2.37
"79011",2.25,2.72,1.81,2.66,3.37,2.45,2.37,2.12,3.50,2.37,1.50,3.37,2.50,2.37,1.62,3.75,4.25,1.62,3.25,3.00,1.37,1.75,3.50,3.25,1.25,2.37,2.50
"79015",2.93,3.20,2.15,2.54,2.04,3.70,2.87,3.00,3.62,1.50,1.75,2.00,3.25,2.25,3.12,4.00,3.62,2.75,4.12,3.12,1.75,2.62,2.12,2.00,2.87,2.37,3.87
